"state","county","month.index","avg.temp"
"PA","pike county",12,29.4
"PA","potter county",12,27.4
"PA","schuylkill county",12,30.5
"PA","snyder county",12,31
"PA","somerset county",12,28.8
"PA","sullivan county",12,26.9
"PA","susquehanna county",12,28.7
"PA","tioga county",12,27.9
"PA","union county",12,30.4
"PA","venango county",12,29.2
"PA","warren county",12,29
"PA","washington county",12,32.6
"PA","wayne county",12,28.8
"PA","westmoreland county",12,31.9
"PA","wyoming county",12,29.6
"PA","york county",12,34
"RI","bristol county",12,36.4
"RI","kent county",12,34.8
"RI","newport county",12,36.6
"RI","providence county",12,34.4
"RI","washington county",12,35.9
"SC","abbeville county",12,44.2
"SC","aiken county",12,46.8
"SC","allendale county",12,47.9
"SC","anderson county",12,43.6
"SC","bamberg county",12,46.9
"SC","barnwell county",12,47.1
"SC","beaufort county",12,51.5
"SC","berkeley county",12,49.3
"SC","calhoun county",12,46.9
"SC","charleston county",12,51
"SC","cherokee county",12,41.6
"SC","chester county",12,42.3
"SC","chesterfield county",12,43.8
"SC","clarendon county",12,47.3
"SC","colleton county",12,49.2
"SC","darlington county",12,45.3
"SC","dillon county",12,46
"SC","dorchester county",12,49.2
"SC","edgefield county",12,46.2
"SC","fairfield county",12,43.6
"SC","florence county",12,46.6
"SC","georgetown county",12,48.3
"SC","greenville county",12,42.4
"SC","greenwood county",12,44.5
"SC","hampton county",12,48.9
"SC","horry county",12,47.1
"SC","jasper county",12,50.5
"SC","kershaw county",12,44.1
"SC","lancaster county",12,42.7
"SC","laurens county",12,43.2
"SC","lee county",12,45.4
"SC","lexington county",12,45.6
"SC","mccormick county",12,45.4
"SC","marion county",12,46.7
"SC","marlboro county",12,45.2
"SC","newberry county",12,43.8
"SC","oconee county",12,42.4
"SC","orangeburg county",12,47.3
"SC","pickens county",12,42.8
"SC","richland county",12,45.7
"SC","saluda county",12,45
"SC","spartanburg county",12,42.4
"SC","sumter county",12,46.4
"SC","union county",12,42.6
"SC","williamsburg county",12,47.6
"SC","york county",12,41.7
"SD","aurora county",12,15.9
"SD","beadle county",12,14
"SD","bennett county",12,18.6
"SD","bon homme county",12,18.4
"SD","brookings county",12,13
"SD","brown county",12,10
"SD","brule county",12,16.6
"SD","buffalo county",12,15
"SD","butte county",12,16.2
"SD","campbell county",12,9.6
"SD","charles mix county",12,18.3
"SD","clark county",12,12.1
"SD","clay county",12,17.7
"SD","codington county",12,11.7
"SD","corson county",12,10.3
"SD","custer county",12,21.6
"SD","davison county",12,15.2
"SD","day county",12,10.3
"SD","deuel county",12,13
"SD","dewey county",12,12.5
"SD","douglas county",12,16.8
"SD","edmunds county",12,10.1
"SD","fall river county",12,21.3
"SD","faulk county",12,11.3
"SD","grant county",12,13
"SD","gregory county",12,18.5
"SD","haakon county",12,16.2
"SD","hamlin county",12,12.5
"SD","hand county",12,13.2
"SD","hanson county",12,14.5
"SD","harding county",12,14.6
"SD","hughes county",12,14.7
"SD","hutchinson county",12,16.6
"SD","hyde county",12,13
"SD","jackson county",12,18.4
"SD","jerauld county",12,15
"SD","jones county",12,16.8
"SD","kingsbury county",12,12.8
"SD","lake county",12,13.7
"SD","lawrence county",12,18.2
"SD","lincoln county",12,16.3
"SD","lyman county",12,16.6
"SD","mccook county",12,15.1
"SD","mcpherson county",12,8.6
"SD","marshall county",12,9.4
"SD","meade county",12,17
"SD","mellette county",12,18.4
"SD","miner county",12,13.6
"SD","minnehaha county",12,15.7
"SD","moody county",12,14
"SD","oglala lakota county",12,20.4
"SD","pennington county",12,18.8
"SD","perkins county",12,13
"SD","potter county",12,11.6
"SD","roberts county",12,11.9
"SD","sanborn county",12,14.5
"SD","spink county",12,12.3
"SD","stanley county",12,14.9
"SD","sully county",12,13.5
"SD","todd county",12,18.3
"SD","tripp county",12,18.3
"SD","turner county",12,16.7
"SD","union county",12,17.5
"SD","walworth county",12,10.8
"SD","yankton county",12,18
"SD","ziebach county",12,13.6
"TN","anderson county",12,38.5
"TN","bedford county",12,42.5
"TN","benton county",12,41.2
"TN","bledsoe county",12,40.1
"TN","blount county",12,40.5
"TN","bradley county",12,42.2
"TN","campbell county",12,37
"TN","cannon county",12,41.6
"TN","carroll county",12,40.9
"TN","carter county",12,37.1
"TN","cheatham county",12,40.9
"TN","chester county",12,42.4
"TN","claiborne county",12,37.4
"TN","clay county",12,40.7
"TN","cocke county",12,40.5
"TN","coffee county",12,41.7
"TN","crockett county",12,41.3
"TN","cumberland county",12,38.5
"TN","davidson county",12,41.6
"TN","decatur county",12,41.9
"TN","dekalb county",12,41.4
"TN","dickson county",12,40.7
"TN","dyer county",12,40.1
"TN","fayette county",12,42.8
"TN","fentress county",12,38.2
"TN","franklin county",12,42
"TN","gibson county",12,40.7
"TN","giles county",12,42
"TN","grainger county",12,39.2
"TN","greene county",12,39.9
"TN","grundy county",12,39.7
"TN","hamblen county",12,40.5
"TN","hamilton county",12,42.2
"TN","hancock county",12,38.2
"TN","hardeman county",12,42.6
"TN","hardin county",12,43
"TN","hawkins county",12,39.2
"TN","haywood county",12,42.1
"TN","henderson county",12,41.8
"TN","henry county",12,40
"TN","hickman county",12,42.2
"TN","houston county",12,41.2
"TN","humphreys county",12,41.3
"TN","jackson county",12,41.3
"TN","jefferson county",12,40.7
"TN","johnson county",12,35.1
"TN","knox county",12,39.9
"TN","lake county",12,39.5
"TN","lauderdale county",12,41.2
"TN","lawrence county",12,41.8
"TN","lewis county",12,42.1
"TN","lincoln county",12,42.8
"TN","loudon county",12,40.6
"TN","mcminn county",12,41.4
"TN","mcnairy county",12,42.6
"TN","macon county",12,40.3
"TN","madison county",12,42.2
"TN","marion county",12,41.3
"TN","marshall county",12,42.4
"TN","maury county",12,43
"TN","meigs county",12,41.3
"TN","monroe county",12,40.5
"TN","montgomery county",12,40.9
"TN","moore county",12,42.5
"TN","morgan county",12,38.4
"TN","obion county",12,39.3
"TN","overton county",12,40.3
"TN","perry county",12,41.6
"TN","pickett county",12,39.4
"TN","polk county",12,41.4
"TN","putnam county",12,40.5
"TN","rhea county",12,40.5
"TN","roane county",12,40.4
"TN","robertson county",12,40.2
"TN","rutherford county",12,42.1
"TN","scott county",12,37.3
"TN","sequatchie county",12,40.2
"TN","sevier county",12,39.3
"TN","shelby county",12,43.5
"TN","smith county",12,41.7
"TN","stewart county",12,40.9
"TN","sullivan county",12,39
"TN","sumner county",12,40.7
"TN","tipton county",12,42.1
"TN","trousdale county",12,41.4
"TN","unicoi county",12,36.6
"TN","union county",12,38.2
"TN","van buren county",12,40
"TN","warren county",12,41.4
"TN","washington county",12,39.4
"TN","wayne county",12,41.7
"TN","weakley county",12,39.9
"TN","white county",12,40.4
"TN","williamson county",12,41.7
"TN","wilson county",12,41.8
"TX","anderson county",12,50.3
"TX","andrews county",12,46.2
"TX","angelina county",12,53.6
"TX","aransas county",12,59.2
"TX","archer county",12,45.9
"TX","armstrong county",12,40.4
"TX","atascosa county",12,56.3
"TX","austin county",12,56.4
"TX","bailey county",12,40.6
"TX","bandera county",12,52.4
"TX","bastrop county",12,54.2
"TX","baylor county",12,45.8
"TX","bee county",12,58.9
"TX","bell county",12,51.4
"TX","bexar county",12,55
"TX","blanco county",12,52
"TX","borden county",12,47.1
"TX","bosque county",12,50.4
"TX","bowie county",12,48.7
"TX","brazoria county",12,58.8
"TX","brazos county",12,53
"TX","brewster county",12,51.2
"TX","briscoe county",12,41.2
"TX","brooks county",12,61.5
"TX","brown county",12,50.4
"TX","burleson county",12,53.8
"TX","burnet county",12,51.6
"TX","caldwell county",12,54.9
"TX","calhoun county",12,58.8
"TX","callahan county",12,47.8
"TX","cameron county",12,64
"TX","camp county",12,48.6
"TX","carson county",12,39.4
"TX","cass county",12,49.7
"TX","castro county",12,39.7
"TX","chambers county",12,57.5
"TX","cherokee county",12,51
"TX","childress county",12,42.4
"TX","clay county",12,45.8
"TX","cochran county",12,41.5
"TX","coke county",12,48.3
"TX","coleman county",12,49.7
"TX","collin county",12,48.5
"TX","collingsworth county",12,40.5
"TX","colorado county",12,57.4
"TX","comal county",12,53.6
"TX","comanche county",12,50.8
"TX","concho county",12,50.3
"TX","cooke county",12,45.8
"TX","coryell county",12,50.4
"TX","cottle county",12,43.3
"TX","crane county",12,51
"TX","crockett county",12,50.6
"TX","crosby county",12,42.7
"TX","culberson county",12,46.8
"TX","dallam county",12,35.8
"TX","dallas county",12,49.8
"TX","dawson county",12,45
"TX","deaf smith county",12,38.7
"TX","delta county",12,48.3
"TX","denton county",12,48.5
"TX","dewitt county",12,57.1
"TX","dickens county",12,43.6
"TX","dimmit county",12,56.5
"TX","donley county",12,40.4
"TX","duval county",12,58.9
"TX","eastland county",12,48.6
"TX","ector county",12,49.3
"TX","edwards county",12,51.5
"TX","ellis county",12,49.9
"TX","el paso county",12,47
"TX","erath county",12,50.6
"TX","falls county",12,50.2
"TX","fannin county",12,47.2
"TX","fayette county",12,56.3
"TX","fisher county",12,46.3
"TX","floyd county",12,41.2
"TX","foard county",12,44.8
"TX","fort bend county",12,57.7
"TX","franklin county",12,48.1
"TX","freestone county",12,49.7
"TX","frio county",12,55.9
"TX","gaines county",12,43.5
"TX","galveston county",12,58.4
"TX","garza county",12,45.1
"TX","gillespie county",12,50.8
"TX","glasscock county",12,47.5
"TX","goliad county",12,58.5
"TX","gonzales county",12,56.2
"TX","gray county",12,39.3
"TX","grayson county",12,46.4
"TX","gregg county",12,49.9
"TX","grimes county",12,53.4
"TX","guadalupe county",12,55.1
"TX","hale county",12,41.1
"TX","hall county",12,42.4
"TX","hamilton county",12,50.7
"TX","hansford county",12,37.5
"TX","hardeman county",12,43.3
"TX","hardin county",12,55.4
"TX","harris county",12,56.9
"TX","harrison county",12,50.2
"TX","hartley county",12,37.2
"TX","haskell county",12,46.2
"TX","hays county",12,53
"TX","hemphill county",12,37.3
"TX","henderson county",12,49.5
"TX","hidalgo county",12,63.1
"TX","hill county",12,50.2
"TX","hockley county",12,42.2
"TX","hood county",12,50.4
"TX","hopkins county",12,48.7
"TX","houston county",12,51.8
"TX","howard county",12,47.9
"TX","hudspeth county",12,46.2
"TX","hunt county",12,48.7
"TX","hutchinson county",12,39.3
"TX","irion county",12,48.6
"TX","jack county",12,47.3
"TX","jackson county",12,58.1
"TX","jasper county",12,54.5
"TX","jeff davis county",12,47.4
"TX","jefferson county",12,57.2
"TX","jim hogg county",12,60.7
"TX","jim wells county",12,59.9
"TX","johnson county",12,50.5
"TX","jones county",12,46.6
"TX","karnes county",12,56.8
"TX","kaufman county",12,49.4
"TX","kendall county",12,52.2
"TX","kenedy county",12,62.3
"TX","kent county",12,45.3
"TX","kerr county",12,50.7
"TX","kimble county",12,50.9
"TX","king county",12,45
"TX","kinney county",12,53.9
"TX","kleberg county",12,61.4
"TX","knox county",12,46
"TX","lamar county",12,46.8
"TX","lamb county",12,40.8
"TX","lampasas county",12,51
"TX","la salle county",12,57
"TX","lavaca county",12,57.4
"TX","lee county",12,54.1
"TX","leon county",12,49.5
"TX","liberty county",12,56
"TX","limestone county",12,49.6
"TX","lipscomb county",12,35.8
"TX","live oak county",12,58.2
"TX","llano county",12,52
"TX","loving county",12,48.7
"TX","lubbock county",12,43
"TX","lynn county",12,43.8
"TX","mcculloch county",12,50.3
"TX","mclennan county",12,50.1
"TX","mcmullen county",12,57.4
"TX","madison county",12,51.2
"TX","marion county",12,50
"TX","martin county",12,47
"TX","mason county",12,50.9
"TX","matagorda county",12,59
"TX","maverick county",12,55.6
"TX","medina county",12,54.7
"TX","menard county",12,50.1
"TX","midland county",12,48.4
"TX","milam county",12,52.2
"TX","mills county",12,50.9
"TX","mitchell county",12,47.5
"TX","montague county",12,45.4
"TX","montgomery county",12,54.6
"TX","moore county",12,38.6
"TX","morris county",12,48.8
"TX","motley county",12,42.6
"TX","nacogdoches county",12,52
"TX","navarro county",12,49.9
"TX","newton county",12,54.4
"TX","nolan county",12,47.1
"TX","nueces county",12,60.6
"TX","ochiltree county",12,36.5
"TX","oldham county",12,38.1
"TX","orange county",12,55.7
"TX","palo pinto county",12,49
"TX","panola county",12,51.1
"TX","parker county",12,49
"TX","parmer county",12,39.7
"TX","pecos county",12,51.4
"TX","polk county",12,54.1
"TX","potter county",12,39.6
"TX","presidio county",12,50.3
"TX","rains county",12,48.8
"TX","randall county",12,39.6
"TX","reagan county",12,48.9
"TX","real county",12,52.1
"TX","red river county",12,46.8
"TX","reeves county",12,49.1
"TX","refugio county",12,59.2
"TX","roberts county",12,38.5
"TX","robertson county",12,50.8
"TX","rockwall county",12,49.1
"TX","runnels county",12,49
"TX","rusk county",12,50.5
"TX","sabine county",12,53.6
"TX","san augustine county",12,53.4
"TX","san jacinto county",12,53.7
"TX","san patricio county",12,59.8
"TX","san saba county",12,51.3
"TX","schleicher county",12,49.6
"TX","scurry county",12,46.5
"TX","shackelford county",12,47.1
"TX","shelby county",12,51.8
"TX","sherman county",12,37.2
"TX","smith county",12,49.3
"TX","somervell county",12,50.9
"TX","starr county",12,62.2
"TX","stephens county",12,47.7
"TX","sterling county",12,47.7
"TX","stonewall county",12,45.6
"TX","sutton county",12,50.3
"TX","swisher county",12,39.8
"TX","tarrant county",12,50
"TX","taylor county",12,47.5
"TX","terrell county",12,52.2
"TX","terry county",12,42.6
"TX","throckmorton county",12,46.2
"TX","titus county",12,48
"TX","tom green county",12,49.5
"TX","travis county",12,52.8
"TX","trinity county",12,53.1
"TX","tyler county",12,54.4
"TX","upshur county",12,49.1
"TX","upton county",12,50.7
"TX","uvalde county",12,54.4
"TX","val verde county",12,51.8
"TX","van zandt county",12,49
"TX","victoria county",12,58.2
"TX","walker county",12,53.1
"TX","waller county",12,55.7
"TX","ward county",12,50.6
"TX","washington county",12,55
"TX","webb county",12,58.3
"TX","wharton county",12,57.9
"TX","wheeler county",12,39.1
"TX","wichita county",12,45.2
"TX","wilbarger county",12,44.8
"TX","willacy county",12,63.2
"TX","williamson county",12,52.5
"TX","wilson county",12,55.6
"TX","winkler county",12,49.6
"TX","wise county",12,47.8
"TX","wood county",12,48.5
"TX","yoakum county",12,42
"TX","young county",12,46.7
"TX","zapata county",12,60.7
"TX","zavala county",12,55.8
"UT","beaver county",12,30
"UT","box elder county",12,25.6
"UT","cache county",12,23.6
"UT","carbon county",12,23.8
"UT","daggett county",12,20.6
"UT","davis county",12,29.2
"UT","duchesne county",12,20.3
"UT","emery county",12,28.3
"UT","garfield county",12,29.4
"UT","grand county",12,29.9
"UT","iron county",12,30.5
"UT","juab county",12,28.6
"UT","kane county",12,32.8
"UT","millard county",12,29.8
"UT","morgan county",12,25
"UT","piute county",12,26.4
"UT","rich county",12,20.8
"UT","salt lake county",12,29.8
"UT","san juan county",12,32.1
"UT","sanpete county",12,25.3
"UT","sevier county",12,27
"UT","summit county",12,21.8
"UT","tooele county",12,28.5
"UT","uintah county",12,20
"UT","utah county",12,26.8
"UT","wasatch county",12,23
"UT","washington county",12,38
"UT","wayne county",12,30.1
"UT","weber county",12,26.5
"VT","addison county",12,27.8
"VT","bennington county",12,26.8
"VT","caledonia county",12,26
"VT","chittenden county",12,29.3
"VT","essex county",12,25.1
"VT","franklin county",12,28.6
"VT","grand isle county",12,30.3
"VT","lamoille county",12,26.7
"VT","orange county",12,26.8
"VT","orleans county",12,26
"VT","rutland county",12,26.9
"VT","washington county",12,26.6
"VT","windham county",12,27.8
"VT","windsor county",12,27.4
"VA","accomack county",12,41
"VA","albemarle county",12,37.6
"VA","alleghany county",12,33.7
"VA","amelia county",12,38
"VA","amherst county",12,35.8
"VA","appomattox county",12,37.5
"VA","arlington county",12,37.8
"VA","augusta county",12,34.6
"VA","bath county",12,33.2
"VA","bedford county",12,36.3
"VA","bland county",12,33.5
"VA","botetourt county",12,34.8
"VA","brunswick county",12,39.5
"VA","buchanan county",12,36.6
"VA","buckingham county",12,37.9
"VA","campbell county",12,37.3
"VA","caroline county",12,37.7
"VA","carroll county",12,34.5
"VA","charles city county",12,41
"VA","charlotte county",12,38
"VA","chesterfield county",12,39.3
"VA","clarke county",12,35.3
"VA","craig county",12,33.6
"VA","culpeper county",12,36.7
"VA","cumberland county",12,37.7
"VA","dickenson county",12,37.1
"VA","dinwiddie county",12,39.5
"VA","essex county",12,38.4
"VA","fairfax county",12,37.4
"VA","fauquier county",12,36.3
"VA","floyd county",12,33.6
"VA","fluvanna county",12,37.9
"VA","franklin county",12,36.5
"VA","frederick county",12,34.5
"VA","giles county",12,33.8
"VA","gloucester county",12,40.8
"VA","goochland county",12,37.5
"VA","grayson county",12,34.1
"VA","greene county",12,36.3
"VA","greensville county",12,40.2
"VA","halifax county",12,38
"VA","hanover county",12,38.3
"VA","henrico county",12,39.5
"VA","henry county",12,37.5
"VA","highland county",12,31
"VA","isle of wight county",12,41.9
"VA","james city county",12,41.2
"VA","king and queen county",12,38.8
"VA","king george county",12,38.3
"VA","king william county",12,38.8
"VA","lancaster county",12,39.4
"VA","lee county",12,37
"VA","loudoun county",12,36
